album_release_date,album_release_year,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,disc_number,duration_ms,explicit,is_local,track_name,track_number,album_name,key_name,mode_name,key_mode
2023-02-04,2014,0.8954,0.535,6,-20.2988,1,0.19555,0.009998,0.503403,4.888425,154,false,true,Speedy Lane,19,Wildfire Echoes,C,pentatonic major,Bmin
2023-10-31,2019,0.7022,0.853,13,-91.2811,1,0.4181,0.305593,0.912252,8.602326,6817,false,true,Fast Track,11,Electric Pulse,A,aeolian minor,B# minor
2022-12-28,2010,0.2724,0.198,2,-48.1989,1,0.96067,0.58811,0.511355,9.880746,4365,false,false,Quick Path,20,Golden Horizon,B,lydian major,Bmaj
2023-12-29,2009,0.9824,0.353,3,-10.9449,1,0.96006,0.022579,0.138135,9.122419,2210,false,false,Speedy Lane,15,Wildfire Echoes,B,lydian major,B# minor
2023-11-12,2015,0.2238,0.178,16,-5.5778,0,0.33112,0.222868,0.669063,5.073615,5066,true,true,Fast Track,5,Neon Nights,A,lydian major,Bmaj
2022-05-13,2008,0.5356,0.514,16,-45.5157,0,0.76438,0.887755,0.498486,7.9037,6013,false,false,Swift Circuit,16,Electric Pulse,C,melodic minor,Bb major
2021-07-09,2000,0.086,0.005,7,-60.9374,0,0.39816,0.449571,0.98785,7.561487,4669,true,true,Rapid Runway,20,Velvet Twilight,A,locrian minor,B# major
2021-12-16,2011,0.9869,0.293,5,-25.0432,1,0.14474,0.726205,0.002186,8.573959,7433,true,false,Quick Path,14,Sunset Dreams,D,melodic minor,Bm
2021-06-07,2013,0.4953,0.514,13,-7.603,0,0.23698,0.188074,0.773675,3.246626,7137,false,false,Rapid Runway,15,Moonlit Melodies,A,locrian minor,B# major
2022-01-05,2003,0.1675,0.969,18,-25.3593,0,0.97703,0.36633,0.554274,2.232997,4462,true,true,Quick Path,17,Golden Horizon,D,melodic minor,B# major
2020-12-12,2007,0.5518,0.521,3,-72.7757,1,0.07932,0.277647,0.079739,6.911418,4313,false,false,Speedy Lane,4,Electric Pulse,A,lydian major,Bmaj7
2021-12-08,2012,0.694,0.407,7,-65.8474,0,0.80442,0.050456,0.102072,3.637914,1712,false,false,Rapid Runway,4,Moonlit Melodies,D,phrygian minor,Bb major
2022-12-08,2014,0.2445,0.553,7,-77.6501,1,0.59011,0.234576,0.906189,8.172409,1707,false,false,Fast Track,12,Crystal Waters,D,mixolydian major,Bm
2023-08-03,2013,0.997,0.856,14,-81.8396,1,0.25013,0.921539,0.614576,9.504858,5406,false,false,Swift Circuit,9,Velvet Twilight,B,harmonic minor,Bb major
2023-11-10,2015,0.0294,0.248,20,-77.8749,0,0.66817,0.652404,0.422652,3.626066,3450,true,false,Fast Track,20,Wildfire Echoes,B,pentatonic major,Bmin
2021-03-24,2005,0.1295,0.368,4,-80.0412,1,0.7301,0.250168,0.39688,0.273013,5921,true,true,Swift Circuit,13,Moonlit Melodies,D,lydian major,B major
2022-05-17,2003,0.1442,0.626,4,-44.9911,0,0.62888,0.618646,0.738762,5.360245,2492,true,false,Rapid Runway,2,Moonlit Melodies,A,aeolian minor,Bmaj7
2021-07-03,2007,0.6287,0.815,9,-70.28,1,0.84348,0.999983,0.048774,8.558276,1615,true,false,Fast Track,4,Starlight Symphony,A,ionian major,Bmaj
2021-06-06,2011,0.1107,0.893,16,-73.7503,1,0.51393,0.990357,0.775279,9.137453,7838,true,false,Rapid Runway,9,Wildfire Echoes,C,aeolian minor,B# major
2021-01-01,2012,0.1198,0.174,2,-95.3715,0,0.43287,0.054188,0.891846,5.523257,5243,false,false,Fast Track,13,Starlight Symphony,C,phrygian minor,Bm
2023-07-11,2020,0.2309,0.565,12,-45.5665,1,0.76162,0.899992,0.806142,3.831477,6917,false,true,Speedy Lane,10,Neon Nights,A,pentatonic major,Bm
2023-12-26,2005,0.8395,0.028,1,-60.3473,1,0.22279,0.230648,0.155715,0.019055,2835,false,false,Speedy Lane,7,Moonlit Melodies,A,mixolydian major,Bmin
2022-12-24,2008,0.0161,0.278,11,-19.4354,0,0.91156,0.472521,0.819585,1.661521,8780,true,true,Speedy Lane,3,Starlight Symphony,A,aeolian minor,B minor
2022-09-26,2013,0.3943,0.293,15,-86.2962,0,0.24222,0.343783,0.797987,3.891258,2916,true,true,Speedy Lane,16,Wildfire Echoes,C,lydian major,B minor
2022-06-09,2013,0.8756,0.066,8,-27.0254,1,0.79114,0.440819,0.9588,0.415212,5963,true,false,Fast Track,9,Moonlit Melodies,C,harmonic minor,Bmaj
2021-05-19,2015,0.9908,0.842,2,-37.9288,1,0.1505,0.156447,0.492138,5.683953,3404,false,false,Speedy Lane,18,Neon Nights,D,aeolian minor,Bmaj7
2023-07-03,2012,0.8839,0.977,10,-23.5701,1,0.11289,0.828545,0.998096,1.950759,2473,true,false,Rapid Runway,16,Sunset Dreams,B,aeolian minor,B major
2021-08-12,2013,0.8763,0.092,20,-66.6914,1,0.74592,0.482132,0.909492,7.104986,2503,true,false,Rapid Runway,10,Electric Pulse,C,phrygian minor,Bb minor
2023-02-25,2021,0.1854,0.663,3,-4.8713,1,0.72081,0.367653,0.997609,3.17872,9146,false,true,Rapid Runway,1,Moonlit Melodies,D,melodic minor,Bb minor
2023-08-25,2011,0.6101,0.63,9,-43.6907,1,0.13628,0.929055,0.851181,9.439156,6475,false,false,Quick Path,5,Neon Nights,B,phrygian minor,Bb minor
2022-07-03,2005,0.9395,0.04,5,-76.8737,0,0.43031,0.862806,0.209106,0.568912,5746,true,true,Fast Track,15,Electric Pulse,B,phrygian minor,B# major
2021-04-04,2015,0.6269,0.643,18,-64.5007,1,0.54156,0.928661,0.583261,8.83499,2316,false,false,Swift Circuit,5,Velvet Twilight,B,ionian major,Bb minor
2021-06-30,2014,0.1078,0.79,9,-70.5619,1,0.48308,0.736583,0.737625,3.120265,6215,false,true,Quick Path,3,Starlight Symphony,B,melodic minor,Bm
2023-11-19,2014,0.001,0.092,20,-63.7015,1,0.23368,0.776713,0.834406,7.352988,5167,true,true,Quick Path,12,Neon Nights,C,phrygian minor,Bb minor
2023-02-21,2016,0.7581,0.97,10,-90.2331,0,0.35673,0.023735,0.154057,3.181925,5857,false,false,Fast Track,12,Electric Pulse,D,pentatonic major,Bm
2023-11-06,2013,0.3262,0.167,1,-44.2072,1,0.96722,0.203672,0.291563,2.754126,9142,false,true,Rapid Runway,4,Electric Pulse,D,pentatonic major,Bmaj7
2023-02-01,1998,0.9531,0.229,5,-27.4692,1,0.63806,0.004862,0.225327,9.560702,2962,true,true,Swift Circuit,10,Midnight Serenade,D,locrian minor,Bmaj7
2020-12-14,2016,0.2911,0.011,20,-65.3203,0,0.28591,0.825839,0.611266,0.902478,7782,false,false,Quick Path,4,Starlight Symphony,B,lydian major,B minor
2023-05-26,2008,0.2766,0.169,8,-63.4028,1,0.41181,0.747862,0.934747,6.720461,6224,true,false,Rapid Runway,2,Electric Pulse,D,pentatonic major,Bb minor
2021-09-20,2015,0.6298,0.114,4,-12.1893,1,0.04434,0.131902,0.889671,9.375399,8590,false,false,Speedy Lane,14,Midnight Serenade,C,phrygian minor,Bm
2023-07-28,2016,0.2516,0.53,8,-22.7881,0,0.23439,0.603506,0.114708,4.384905,6268,true,false,Fast Track,12,Neon Nights,D,aeolian minor,Bm
2024-01-13,2020,0.7675,0.882,5,-33.6673,1,0.50004,0.286826,0.155246,2.631033,5421,false,true,Fast Track,20,Electric Pulse,C,harmonic minor,Bb major
2022-07-12,2013,0.8817,0.633,9,-33.9181,1,0.77065,0.158678,0.582671,6.069463,1160,true,true,Rapid Runway,12,Sunset Dreams,B,lydian major,Bm
2021-09-19,2020,0.5766,0.661,9,-52.761,0,0.17608,0.322788,0.4374,4.169787,1166,true,true,Rapid Runway,6,Neon Nights,A,lydian major,Bm
2021-09-01,2015,0.9174,0.468,18,-42.689,1,0.23722,0.395436,0.40697,9.77976,6085,true,false,Fast Track,3,Neon Nights,B,ionian major,Bm
2021-08-13,2011,0.0521,0.119,10,-43.8789,0,0.8289,0.417831,0.606824,0.316383,2994,false,false,Quick Path,14,Sunset Dreams,C,dorian minor,Bmaj7
2022-11-07,2012,0.7004,0.983,18,-78.9524,0,0.13194,0.962804,0.879721,1.840425,3796,false,true,Rapid Runway,10,Neon Nights,D,phrygian minor,B major
2023-10-22,2010,0.5576,0.814,12,-44.7745,1,0.85948,0.360253,0.157126,1.074801,6606,true,true,Rapid Runway,5,Golden Horizon,B,phrygian minor,B major
2022-02-17,2014,0.4976,0.541,11,-54.5261,0,0.83088,0.946753,0.956227,8.645298,4151,false,true,Speedy Lane,16,Neon Nights,D,lydian major,Bmin
2021-06-02,2005,0.6871,0.534,2,-40.523,1,0.66865,0.627212,0.116167,0.518547,5551,false,false,Fast Track,1,Golden Horizon,B,lydian major,Bm
2020-12-20,2015,0.3069,0.874,15,-14.9019,1,0.82503,0.557508,0.123024,6.358635,1693,false,true,Quick Path,5,Starlight Symphony,B,locrian minor,Bmin
2023-06-02,2015,0.7484,0.095,4,-42.1296,0,0.2857,0.362718,0.20527,9.140996,5807,false,true,Fast Track,15,Crystal Waters,D,locrian minor,Bb major
2023-06-23,2010,0.1181,0.439,9,-6.4941,0,0.70488,0.137994,0.561934,5.121567,6448,true,true,Swift Circuit,18,Neon Nights,A,mixolydian major,Bmaj
2022-10-07,2006,0.1763,0.686,14,-14.6754,1,0.9671,0.268904,0.47975,0.070235,5385,false,false,Speedy Lane,9,Velvet Twilight,A,lydian major,Bm
2024-02-17,2004,0.5274,0.321,12,-17.9215,0,0.87963,0.425456,0.599336,0.134041,8594,false,false,Rapid Runway,11,Sunset Dreams,B,melodic minor,B# minor
2023-07-24,2006,0.347,0.781,11,-61.8492,1,0.05283,0.894074,0.652721,6.100073,7835,false,false,Speedy Lane,11,Sunset Dreams,A,phrygian minor,B minor
2023-09-29,2014,0.6863,0.479,1,-33.4812,0,0.70753,0.515454,0.007392,3.554274,1645,false,true,Fast Track,14,Velvet Twilight,D,ionian major,B minor
2023-08-23,2016,0.5829,0.669,18,-38.1711,0,0.05202,0.025976,0.721903,4.305079,3189,true,false,Quick Path,12,Moonlit Melodies,B,phrygian minor,Bmaj
2023-10-16,2004,0.6968,0.525,14,-47.5706,0,0.35274,0.080965,0.741221,8.475379,4487,true,true,Speedy Lane,14,Moonlit Melodies,D,harmonic minor,Bmaj7
2021-10-15,0,0.7318,0.42,17,-27.5446,1,0.59931,0.991996,0.41067,3.557278,9368,true,false,Quick Path,11,Neon Nights,B,locrian minor,Bb major
2021-06-24,2014,0.6763,0.927,8,-6.7448,0,0.06927,0.909258,0.465393,3.721323,3464,false,false,Speedy Lane,2,Moonlit Melodies,A,ionian major,B major
2024-04-06,2006,0.2228,0.592,13,-77.027,0,0.5647,0.530152,0.415194,2.792014,9323,true,true,Fast Track,18,Moonlit Melodies,B,mixolydian major,Bb major
2021-03-25,2019,0.5431,0.812,12,-53.0132,1,0.75369,0.143574,0.624449,0.7367,6912,true,false,Quick Path,6,Neon Nights,B,harmonic minor,Bm
2021-12-15,2019,0.7998,0.858,9,-48.6529,1,0.61929,0.966972,0.563614,3.162223,5645,true,true,Speedy Lane,19,Moonlit Melodies,B,aeolian minor,B# major
2020-12-10,2009,0.0423,0.422,20,-69.9593,1,0.86488,0.465999,0.308804,9.504429,4017,true,true,Fast Track,9,Neon Nights,B,melodic minor,Bmin
2023-12-31,2017,0.8008,0.344,14,-65.3758,0,0.26268,0.474363,0.563009,6.067772,1665,true,false,Speedy Lane,8,Starlight Symphony,C,ionian major,Bmin
2023-05-08,2010,0.2922,0.679,6,-93.0989,0,0.81913,0.849083,0.839916,0.322556,7856,false,true,Fast Track,12,Crystal Waters,D,pentatonic major,Bm
2021-11-21,2016,0.0765,0.891,18,-84.2304,0,0.61387,0.086574,0.936492,9.772003,3701,false,false,Quick Path,11,Sunset Dreams,D,mixolydian major,Bmaj
2022-04-18,2014,0.5652,0.731,1,-21.3398,1,0.73073,0.605667,0.373974,8.589114,2121,true,true,Fast Track,3,Sunset Dreams,D,dorian minor,Bb minor
2021-12-21,2009,0.2173,0.438,12,-8.5655,0,0.12042,0.062557,0.548933,8.782995,6243,false,false,Speedy Lane,13,Crystal Waters,C,ionian major,Bmaj
2021-11-03,2016,0.5312,0.39,1,-45.493,1,0.12502,0.228649,0.263061,7.448394,994,false,false,Quick Path,11,Midnight Serenade,D,pentatonic major,B major
2021-02-18,2018,0.5795,0.669,1,-17.8072,0,0.72265,0.894434,0.953802,4.924279,1551,false,true,Speedy Lane,6,Wildfire Echoes,D,phrygian minor,Bb major
2021-12-13,2006,0.8841,0.613,13,-95.1738,1,0.74022,0.762882,0.913965,8.274233,8687,true,false,Quick Path,17,Golden Horizon,C,pentatonic major,Bb minor
2023-07-14,2012,0.5501,0.61,8,-20.0456,0,0.2716,0.693405,0.310005,4.125803,8814,true,true,Fast Track,19,Velvet Twilight,C,locrian minor,B# minor
2023-10-27,2014,0.0928,0.206,15,-11.6494,1,0.27585,0.951427,0.411989,2.373548,6616,false,false,Quick Path,13,Midnight Serenade,C,ionian major,B minor
2022-06-29,2018,0.3321,0.986,14,-58.1157,0,0.52866,0.426123,0.576281,3.651931,5775,true,false,Speedy Lane,15,Golden Horizon,B,lydian major,Bm
2022-03-28,2017,0.4666,0.699,9,-20.8534,1,0.61677,0.909662,0.142968,6.231706,2431,true,true,Rapid Runway,10,Velvet Twilight,B,mixolydian major,Bm
2024-03-30,2017,0.5602,0.567,5,-4.6246,1,0.78794,0.183865,0.034014,2.670352,4872,false,false,Swift Circuit,5,Velvet Twilight,B,pentatonic major,B minor
2022-02-20,2010,0.6787,0.005,7,-43.2196,1,0.78558,0.151956,0.541309,7.412346,8895,false,false,Speedy Lane,18,Neon Nights,C,lydian major,Bmin
2023-09-08,2017,0.1445,0.183,20,-52.9299,1,0.05473,0.708945,0.466186,1.612277,4092,false,false,Swift Circuit,13,Moonlit Melodies,C,mixolydian major,B major
2023-06-26,2015,0.7941,0.097,9,-99.1957,1,0.48576,0.248529,0.244536,9.260336,4884,false,false,Swift Circuit,15,Neon Nights,B,lydian major,B major
2023-04-14,2017,0.9615,0.034,8,-79.5051,0,0.42653,0.580861,0.560288,7.186781,7877,false,false,Rapid Runway,4,Midnight Serenade,A,locrian minor,Bb minor
2022-03-17,2009,0.4923,0.74,6,-54.2614,1,0.11962,0.607118,0.618366,9.412157,2444,false,false,Fast Track,20,Velvet Twilight,A,mixolydian major,B# minor
2021-12-07,2019,0.8136,0.994,1,-43.9204,0,0.71127,0.671593,0.242876,9.175088,9692,true,false,Speedy Lane,14,Crystal Waters,D,ionian major,B# major
2021-08-03,2016,0.1317,0.499,13,-40.9468,1,0.73183,0.908011,0.925109,6.939398,9648,false,false,Rapid Runway,6,Wildfire Echoes,A,aeolian minor,B minor
2021-10-14,2010,0.0805,0.477,10,-67.9409,1,0.34249,0.899079,0.652864,8.739064,4432,true,true,Speedy Lane,1,Neon Nights,B,aeolian minor,Bb major
2023-11-19,2018,0.182,0.618,9,-44.8999,0,0.03179,0.335274,0.073818,6.666665,8348,false,true,Quick Path,9,Midnight Serenade,B,harmonic minor,Bmaj
2023-07-22,2010,0.2209,0.232,6,-89.6911,1,0.28814,0.009623,0.687867,0.346858,9835,true,false,Quick Path,4,Midnight Serenade,D,pentatonic major,Bm
2021-10-25,2017,0.3494,0.801,2,-46.5652,1,0.45004,0.953941,0.540898,6.463875,4174,false,true,Swift Circuit,16,Sunset Dreams,D,harmonic minor,Bb major
2021-01-10,2007,0.1714,0.529,4,-77.7489,1,0.23266,0.643025,0.982508,4.50221,8873,true,true,Fast Track,6,Starlight Symphony,B,mixolydian major,Bb minor
2021-07-04,2014,0.5289,0.272,1,-29.9154,1,0.21118,0.821987,0.928375,2.576136,5397,false,true,Speedy Lane,16,Electric Pulse,B,lydian major,Bm
2021-01-18,2002,0.2466,0.148,5,-68.717,1,0.76241,0.889986,0.297783,5.574203,4367,true,true,Speedy Lane,15,Wildfire Echoes,D,phrygian minor,Bb major
2021-06-23,2013,0.0736,0.72,14,-56.0174,0,0.9977,0.00229,0.802796,5.532006,6668,true,false,Swift Circuit,1,Wildfire Echoes,D,mixolydian major,Bmin
2023-05-02,2010,0.0029,0.288,5,-69.9462,0,0.04165,0.811882,0.400711,0.275938,2267,false,false,Rapid Runway,10,Sunset Dreams,C,melodic minor,Bmaj7
2021-08-21,2016,0.7132,0.215,19,-43.3057,1,0.23703,0.724151,0.726529,9.81993,2446,true,true,Speedy Lane,14,Moonlit Melodies,A,lydian major,Bm
2021-08-12,2015,0.9395,0.707,9,-56.4861,0,0.40148,0.124,0.000699,1.452535,7300,false,true,Rapid Runway,6,Sunset Dreams,B,locrian minor,B# minor
2022-08-15,2011,0.0611,0.012,12,-23.4313,0,0.50669,0.186284,0.268072,4.052008,1724,false,true,Speedy Lane,20,Starlight Symphony,D,dorian minor,B# major
2022-08-11,2013,0.3455,0.674,5,-20.443,1,0.94636,0.91737,0.225934,0.422354,6480,false,false,Rapid Runway,6,Neon Nights,A,melodic minor,Bb minor
2023-09-10,2014,0.1646,0.837,17,-20.5467,1,0.38766,0.077803,0.350075,1.131072,1838,false,false,Rapid Runway,10,Starlight Symphony,A,ionian major,Bb minor
2023-06-22,2021,0.4546,0.597,11,-40.1736,0,0.62907,0.822547,0.234061,8.535598,0,true,false,Quick Path,14,Moonlit Melodies,C,locrian minor,B# major
2024-02-14,2013,0.4539,0.475,18,-58.3208,0,0.5072,0.584272,0.810097,5.714157,7573,true,false,Speedy Lane,13,Neon Nights,D,aeolian minor,Bb minor
2024-03-11,2006,0.2256,0.077,1,-96.2689,1,0.75124,0.194262,0.247087,4.416022,5438,false,true,Fast Track,3,Crystal Waters,B,mixolydian major,Bmin
2023-11-01,2019,0.1373,0.203,6,-85.7603,1,0.94128,0.675952,0.441217,7.203881,8333,false,false,Quick Path,18,Sunset Dreams,D,phrygian minor,B# minor
2022-02-26,2005,0.2275,0.135,16,-40.8068,1,0.84152,0.684895,0.472712,8.88205,2161,true,true,Fast Track,6,Starlight Symphony,D,lydian major,Bmaj
2024-04-03,2002,0.0613,0.606,1,-70.0484,1,0.94518,0.752721,0.427534,3.321505,3894,false,true,Fast Track,12,Wildfire Echoes,C,phrygian minor,B major
2023-02-24,2015,0.1583,0.351,16,-99.2507,1,0.99014,0.984654,0.925298,8.064919,1779,false,true,Rapid Runway,5,Golden Horizon,D,aeolian minor,B minor
2023-11-15,2012,0.771,0.18,13,-95.2062,1,0.13583,0.131403,0.578592,5.746835,7602,false,true,Rapid Runway,19,Electric Pulse,D,ionian major,Bb minor
2021-11-29,2005,0.9287,0.766,19,-27.4085,1,0.6114,0.55625,0.647037,0.583719,2653,true,false,Speedy Lane,11,Velvet Twilight,D,aeolian minor,Bmaj7
2023-03-18,2020,0.1872,0.475,11,-33.1039,0,0.58575,0.737576,0.531222,1.46279,8198,true,false,Fast Track,8,Neon Nights,D,aeolian minor,Bmaj
2022-07-23,2019,0.481,0.106,8,-25.4218,1,0.45315,0.397795,0.549045,7.488279,1960,true,true,Fast Track,12,Sunset Dreams,B,harmonic minor,Bb minor
2021-09-23,2006,0.8805,0.861,17,-68.1795,1,0.91947,0.658133,0.332641,9.877076,4886,false,false,Speedy Lane,3,Midnight Serenade,B,dorian minor,Bm
2023-05-25,2016,0.9876,0.808,7,-73.5829,0,0.06253,0.146838,0.243405,6.524472,5651,true,true,Quick Path,10,Sunset Dreams,B,pentatonic major,Bmin
2022-01-08,2017,0.4869,0.242,12,-98.625,1,0.25043,0.397355,0.515014,7.026822,7674,false,false,Fast Track,5,Starlight Symphony,B,dorian minor,Bb minor
2021-03-08,2017,0.5058,0.61,18,-1.3257,0,0.41457,0.773639,0.840051,0.824445,1193,true,false,Swift Circuit,18,Golden Horizon,C,phrygian minor,Bb minor
2021-01-15,2016,0.9086,0.083,8,-75.9356,1,0.19692,0.942106,0.91171,7.996339,3053,false,false,Rapid Runway,19,Neon Nights,C,ionian major,Bb minor
2023-05-15,2013,0.325,0.452,12,-15.9658,1,0.9876,0.163913,0.86889,0.611346,4578,false,true,Swift Circuit,1,Moonlit Melodies,A,ionian major,Bmin
2021-05-29,2006,0.4139,0.194,1,-95.1402,0,0.27013,0.694383,0.496472,9.814922,5981,false,true,Fast Track,20,Moonlit Melodies,B,mixolydian major,B# minor
2021-06-24,2016,0.9957,0.889,17,-64.351,0,0.27279,0.626861,0.582069,9.332689,2172,false,false,Speedy Lane,4,Crystal Waters,C,harmonic minor,B# minor
2021-07-28,2006,0.8947,0.888,12,-44.0422,1,0.22589,0.591995,0.208616,1.263112,9243,true,false,Rapid Runway,6,Electric Pulse,B,aeolian minor,B# minor
2021-04-11,2014,0.9313,0.231,14,-86.5904,0,0.43572,0.703746,0.661835,1.023127,5520,true,true,Fast Track,15,Midnight Serenade,D,melodic minor,Bb major
2023-04-18,2020,0.8192,0.0,14,-5.5599,1,0.64583,0.725653,0.076264,2.373871,6850,false,true,Rapid Runway,2,Neon Nights,B,locrian minor,Bmin
2024-03-02,2009,0.7099,0.261,2,-55.6514,0,0.8907,0.031235,0.732667,9.793044,2381,false,false,Quick Path,17,Golden Horizon,C,lydian major,Bmaj7
2021-10-03,2002,0.475,0.996,6,-14.7269,0,0.92271,0.173495,0.073785,1.312312,9283,false,true,Rapid Runway,17,Wildfire Echoes,C,aeolian minor,Bmaj7
2023-08-23,2014,0.0457,0.334,14,-34.0437,0,0.48631,0.710687,0.118343,1.20956,7000,true,true,Quick Path,9,Starlight Symphony,C,phrygian minor,Bmin
2021-05-12,2012,0.5295,0.346,10,-21.6576,1,0.59812,0.754264,0.506798,1.335321,868,true,true,Rapid Runway,6,Midnight Serenade,A,lydian major,Bb major
2021-10-04,2015,0.2076,0.818,10,-26.229,1,0.55902,0.236977,0.874584,3.804886,2887,false,false,Fast Track,6,Moonlit Melodies,B,mixolydian major,B major
2023-12-06,2004,0.4714,0.131,19,-90.9212,0,0.18385,0.468915,0.050114,8.356263,3293,true,true,Rapid Runway,1,Neon Nights,C,phrygian minor,Bm
2023-06-04,2014,0.956,0.349,2,-71.4246,0,0.11199,0.797267,0.867736,8.628494,9001,false,true,Swift Circuit,8,Moonlit Melodies,B,pentatonic major,B# major
2023-10-20,2014,0.802,0.971,11,-19.1134,1,0.32114,0.660635,0.921257,5.50954,1841,false,false,Quick Path,5,Starlight Symphony,B,melodic minor,B# major
2021-08-25,2016,0.5139,0.238,7,-96.5576,1,0.20303,0.741676,0.096531,7.251019,3304,false,false,Quick Path,15,Midnight Serenade,A,lydian major,Bmaj
2021-12-24,2013,0.6191,0.798,8,-63.5327,1,0.60201,0.333827,0.265151,4.410276,3938,false,false,Speedy Lane,2,Starlight Symphony,C,lydian major,B major
2022-04-11,2015,0.5671,0.331,14,-61.5939,1,0.94142,0.391311,0.08147,3.265971,5758,false,true,Rapid Runway,13,Wildfire Echoes,D,phrygian minor,Bb major
2023-07-14,2019,0.4908,0.368,20,-39.8744,0,0.41409,0.12848,0.617047,2.386164,7932,false,true,Swift Circuit,17,Crystal Waters,D,pentatonic major,B# minor
2021-03-26,2008,0.7927,0.931,5,-29.3525,1,0.03908,0.293321,0.820538,0.674492,7714,true,false,Quick Path,14,Golden Horizon,C,ionian major,Bmaj7
2022-05-07,2011,0.562,0.691,8,-58.2815,0,0.7432,0.695858,0.57768,7.66568,4451,true,true,Fast Track,15,Sunset Dreams,A,mixolydian major,Bb major
2021-10-17,2020,0.021,0.443,6,-5.82,1,0.6664,0.713667,0.339845,7.238621,9198,true,false,Quick Path,20,Velvet Twilight,B,phrygian minor,B major
2022-02-04,2017,0.5636,0.168,18,-56.0176,1,0.54837,0.249551,0.252247,5.623295,1847,true,false,Swift Circuit,18,Neon Nights,B,pentatonic major,Bmaj
2021-12-14,2020,0.6383,0.328,1,-52.5067,0,0.89467,0.86826,0.857114,4.385051,1001,true,false,Fast Track,4,Starlight Symphony,D,phrygian minor,Bmaj7
2023-11-23,2016,0.5646,0.674,1,-58.0008,1,0.29181,0.986351,0.840499,2.555262,6805,false,true,Fast Track,8,Crystal Waters,C,mixolydian major,Bmaj
2024-03-31,2015,0.8631,0.298,20,-3.6633,0,0.74428,0.67332,0.162388,8.656908,597,false,false,Rapid Runway,17,Neon Nights,A,lydian major,B major
2021-11-06,2013,0.0782,0.524,14,-28.1805,0,0.01438,0.339123,0.870571,0.254417,2607,true,true,Swift Circuit,7,Midnight Serenade,C,mixolydian major,Bb major
2023-08-20,2007,0.8993,0.66,3,-78.7499,1,0.22383,0.113425,0.9313,9.078811,9692,true,true,Swift Circuit,1,Electric Pulse,A,harmonic minor,Bb minor
2021-12-07,2016,0.4396,0.927,16,-68.6662,0,0.39645,0.299122,0.094912,0.945485,8723,true,true,Rapid Runway,10,Neon Nights,D,melodic minor,Bmaj7
2023-05-19,2015,0.7082,0.476,8,-87.3505,1,0.83856,0.727178,0.59366,0.553807,8740,false,false,Quick Path,15,Sunset Dreams,D,aeolian minor,B# major
2022-08-28,2020,0.2962,0.159,3,-97.1588,0,0.0798,0.84281,0.667578,0.150935,5074,true,true,Swift Circuit,19,Midnight Serenade,C,pentatonic major,B# major
2021-12-18,2014,0.4203,0.038,18,-43.1259,0,0.12004,0.261052,0.373463,5.126078,7185,false,true,Rapid Runway,4,Wildfire Echoes,D,ionian major,B minor
2022-04-13,2012,0.7384,0.425,18,-35.7912,1,0.72995,0.294817,0.791751,5.491141,4501,true,true,Quick Path,9,Midnight Serenade,B,phrygian minor,B major
2021-03-25,2013,0.4079,0.31,13,-60.7637,0,0.26702,0.975814,0.103938,3.980661,4829,true,true,Fast Track,3,Midnight Serenade,A,dorian minor,Bb minor
2022-12-06,2016,0.4999,0.601,11,-23.3619,1,0.77825,0.29132,0.544812,3.5379,1289,false,true,Speedy Lane,8,Wildfire Echoes,A,locrian minor,B major
2023-08-05,2020,0.2124,0.618,18,-73.1945,1,0.63763,0.639675,0.009465,8.55926,313,true,false,Fast Track,15,Sunset Dreams,B,aeolian minor,B minor
2022-12-06,2016,0.285,0.99,15,-56.9904,1,0.84006,0.897492,0.854819,1.255532,6141,false,false,Fast Track,18,Starlight Symphony,A,aeolian minor,B minor
2021-03-04,2014,0.9392,0.545,14,-37.0861,1,0.68136,0.462175,0.849939,1.548171,9,true,false,Fast Track,3,Velvet Twilight,D,melodic minor,Bb major
2022-11-14,2016,0.2576,0.51,20,-64.1129,0,0.51402,0.945709,0.51099,5.180355,8731,true,true,Quick Path,10,Velvet Twilight,C,locrian minor,Bb minor
2021-03-06,2021,0.8697,0.591,3,-41.3762,1,0.02528,0.399632,0.402499,2.12089,7929,true,false,Quick Path,17,Starlight Symphony,A,lydian major,Bm
2023-11-24,2011,0.9208,0.329,2,-89.2939,1,0.8931,0.237198,0.778505,5.615426,7157,false,false,Rapid Runway,9,Wildfire Echoes,D,lydian major,B# major
2023-01-03,2008,0.4974,0.612,5,-61.2925,0,0.01591,0.960858,0.181186,9.852367,1111,false,true,Quick Path,7,Starlight Symphony,A,phrygian minor,Bb minor
2022-04-26,2014,0.7812,0.124,12,-8.0062,0,0.15393,0.001336,0.371127,8.981432,2787,true,false,Rapid Runway,15,Sunset Dreams,D,melodic minor,Bb minor
2021-02-10,2012,0.4968,0.148,15,-36.4752,0,0.00015,0.716953,0.991838,2.724728,4401,false,false,Speedy Lane,17,Midnight Serenade,D,harmonic minor,Bm
2023-03-03,2009,0.6825,0.287,8,-46.452,0,0.95647,0.293939,0.908353,1.06243,9808,true,false,Swift Circuit,18,Electric Pulse,D,dorian minor,Bb major
2021-11-19,2015,0.1527,0.986,8,-33.5118,0,0.1802,0.083295,0.448872,2.567486,5059,false,false,Swift Circuit,14,Wildfire Echoes,A,dorian minor,Bmin
